,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
14435,7378270.068183994,130006996.01818538,1060500000.0,597.273751402277,0.0004849504891666,scenario 3 policy 0
14436,14361034.835122846,130006996.01818538,1060500000.0,900.4773920792115,0.0007146535666244,scenario 3 policy 0
14437,66637994.58113958,130006996.01818538,1060500000.0,5796.098965143883,0.0034777880081884,scenario 3 policy 0
14438,18857116.11411582,130006996.01818538,1060500000.0,1168.2769430804844,0.0008113250548,scenario 3 policy 0
14439,2544555.312324975,130006996.01818538,1060500000.0,192.14917845606064,0.0001848096037924,scenario 3 policy 0
14440,27920764.268076725,130006996.01818538,1060500000.0,1857.3928749808,0.002115714414766,scenario 3 policy 0
14441,118611756.44263612,130006996.01818538,1060500000.0,8241.092656519986,0.0045114983867561,scenario 3 policy 0
14442,1956873.049453428,130006996.01818538,1060500000.0,187.5985891237868,0.0001691046303933,scenario 3 policy 0
14443,9449366.955203775,130006996.01818538,1060500000.0,896.0766123646156,0.0007074733681216,scenario 3 policy 0
14444,33493433.82106573,130006996.01818538,1060500000.0,3310.8705795454453,0.0023054884237478,scenario 3 policy 0
14445,24845688.62999989,130006996.01818538,1060500000.0,1414.0675608009367,0.0030749535648542,scenario 3 policy 0
14446,8528973.799469525,130006996.01818538,1060500000.0,587.0102158404184,0.0004644703988612,scenario 3 policy 0
14447,0.0,130006996.01818538,1060500000.0,0.0,0.0,scenario 3 policy 0
14448,0.0,130006996.01818538,1060500000.0,0.0,0.0,scenario 3 policy 0
14449,6640150.780016778,130006996.01818538,1060500000.0,611.9181501472269,0.000518753979964,scenario 3 policy 0
14450,68986332.75398183,130006996.01818538,1060500000.0,7125.243842141941,0.0041712355606113,scenario 3 policy 0
14451,611547.0845387252,130006996.01818538,1060500000.0,45.86603511065576,4.258054554447597e-05,scenario 3 policy 0
14452,2086035.1300679492,130006996.01818538,1060500000.0,193.1151870947679,0.0001881434884536,scenario 3 policy 0
14453,53040458.97171858,130006996.01818538,1060500000.0,3813.356556149332,0.0026393379426931,scenario 3 policy 0
14454,83112799.81900802,130006996.01818538,1060500000.0,6732.22908847245,0.0037933718140701,scenario 3 policy 0
14455,7749676.306547483,130006996.01818538,1060500000.0,438.90668682781074,0.0003870525126071,scenario 3 policy 0
14456,101680327.35921884,130006996.01818538,1060500000.0,7246.408434592298,0.0042889267723969,scenario 3 policy 0
14457,9332108.913521051,130006996.01818538,1060500000.0,351.1573573443694,0.000634407653686,scenario 3 policy 0
14458,72019449.50848179,130006996.01818538,1060500000.0,4175.644731668346,0.0080935407313981,scenario 3 policy 0
14459,5590025.351760445,130006996.01818538,1060500000.0,599.558961793028,0.0004900924054522,scenario 3 policy 0
14460,35198907.205168,130006996.01818538,1060500000.0,2970.01193973706,0.002014467041697,scenario 3 policy 0
14461,17062352.706474,130006996.01818538,1060500000.0,1338.1322806695384,0.0010234035746787,scenario 3 policy 0
14462,12130743.107212627,130006996.01818538,1060500000.0,649.069402017315,0.0010027540506345,scenario 3 policy 0
14463,2621116.037194156,130006996.01818538,1060500000.0,188.20035701044608,0.0001711814490122,scenario 3 policy 0
14464,805965.0122047245,130006996.01818538,1060500000.0,47.11955220073153,4.6906678077546845e-05,scenario 3 policy 0
14465,1934945.8710011265,130006996.01818538,1060500000.0,122.55741178828472,0.0001177216458278,scenario 3 policy 0
14466,0.0,130006996.01818538,1060500000.0,0.0,0.0,scenario 3 policy 0
14467,559058.7406487712,130006996.01818538,1060500000.0,45.66000927652515,4.186951011405229e-05,scenario 3 policy 0
14468,65389011.79863671,130006996.01818538,1060500000.0,4139.482165743169,0.0026378253327873,scenario 3 policy 0
14469,48078866.73685293,130006996.01818538,1060500000.0,3249.195997412636,0.0022380350645234,scenario 3 policy 0
14470,657337.2957525962,130006996.01818538,1060500000.0,44.24755242008857,3.699484537548062e-05,scenario 3 policy 0
14471,74122891.71571746,130006996.01818538,1060500000.0,2759.0642815135507,0.0110644800347556,scenario 3 policy 0
14472,75590843.85418086,130006996.01818538,1060500000.0,7053.592752794623,0.004835763051006,scenario 3 policy 0
14473,3722097.887030604,130006996.01818538,1060500000.0,288.67028544218863,0.0002284839999158,scenario 3 policy 0
14474,731842.3711677856,130006996.01818538,1060500000.0,46.410679455574574,4.446021965355729e-05,scenario 3 policy 0
14475,5572487.11868214,130006996.01818538,1060500000.0,295.64311837435105,0.000252329880475,scenario 3 policy 0
14476,4638422.394101131,130006996.01818538,1060500000.0,301.67715332904027,0.0002731545147219,scenario 3 policy 0
14477,35184452.65691143,130006996.01818538,1060500000.0,2838.2658210125724,0.0019919156574789,scenario 3 policy 0
14478,74407.54700062695,130006996.01818538,1060500000.0,6.507676360297722,7.147653533251771e-06,scenario 3 policy 0
14479,0.0,130006996.01818538,1060500000.0,0.0,0.0,scenario 3 policy 0
14480,10247291.501807293,130006996.01818538,1060500000.0,599.3607201337077,0.0004896460193824,scenario 3 policy 0
14481,604557.61316869,130006996.01818538,1060500000.0,47.8830098216157,4.954151957869328e-05,scenario 3 policy 0
14482,0.0,130006996.01818538,1060500000.0,0.0,0.0,scenario 3 policy 0
14483,7330765.730033461,130006996.01818538,1060500000.0,595.0324050197131,0.0004799239793192,scenario 3 policy 0
14484,7001248.467212712,130006996.01818538,1060500000.0,435.96392169682326,0.0003768964548468,scenario 3 policy 0
14485,59360472.20545535,130006996.01818538,1060500000.0,3657.419395873555,0.0025683071965065,scenario 3 policy 0
14486,805965.0122047246,130006996.01818538,1060500000.0,47.11955220073153,4.6906678077546845e-05,scenario 3 policy 0
14487,13920553.989445012,130006996.01818538,1060500000.0,898.4735672870981,0.0007113838663859,scenario 3 policy 0
14488,6081396.129433436,130006996.01818538,1060500000.0,430.3828931378255,0.0003576352342314,scenario 3 policy 0
14489,49596144.95423028,130006996.01818538,1060500000.0,3567.099237219213,0.0024668543797846,scenario 3 policy 0
14490,87595099.73259012,130006996.01818538,1060500000.0,5276.619477409953,0.0049734180846885,scenario 3 policy 0
14491,752528.6328443513,130006996.01818538,1060500000.0,48.07409067664704,5.020097696458982e-05,scenario 3 policy 0
14492,688276.5592176202,130006996.01818538,1060500000.0,47.66912949782059,4.880337676893083e-05,scenario 3 policy 0
14493,586328.7249681114,130006996.01818538,1060500000.0,45.39241452904095,4.094598832728484e-05,scenario 3 policy 0
14494,8278772.048088184,130006996.01818538,1060500000.0,593.8339218599916,0.0004772476071963,scenario 3 policy 0
14495,1830764.1588571237,130006996.01818538,1060500000.0,121.1920759672318,0.0001130096049943,scenario 3 policy 0
14496,1764956.478328894,130006996.01818538,1060500000.0,124.09261440480724,0.0001230199301805,scenario 3 policy 0
14497,768151.0327223255,130006996.01818538,1060500000.0,46.410679455574574,4.446021965355729e-05,scenario 3 policy 0
14498,5510653.987628168,130006996.01818538,1060500000.0,248.1142636323534,0.0010052154883248,scenario 3 policy 0
14499,5929900.349519512,130006996.01818538,1060500000.0,393.4077006489481,0.000290151588588,scenario 3 policy 0
15000,1706663.5011021649,134691923.84642506,1913400000.0,90.30427931262648,0.0001062706564961,scenario 3 policy 2
15001,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15002,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15003,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15004,82923671.10499074,134691923.84642506,1913400000.0,3411.2273152192174,0.0205389623783996,scenario 3 policy 2
15005,1651769.726052595,134691923.84642506,1913400000.0,89.17620978018024,0.0001035799429056,scenario 3 policy 2
15006,10724533.717813164,134691923.84642506,1913400000.0,432.4775921603989,0.0029337760919178,scenario 3 policy 2
15007,3318746.307950241,134691923.84642506,1913400000.0,213.536080735109,0.0002420329114625,scenario 3 policy 2
15008,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15009,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15010,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15011,18257771.0094391,134691923.84642506,1913400000.0,782.8745425629367,0.0048614483803962,scenario 3 policy 2
15012,365847.9857405016,134691923.84642506,1913400000.0,14.2935628727982,4.769476689472127e-05,scenario 3 policy 2
15013,18692312.77392262,134691923.84642506,1913400000.0,704.4759499326626,0.0022794200965224,scenario 3 policy 2
15014,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15015,33570013.26470145,134691923.84642506,1913400000.0,2470.5019226298173,0.0020461212645261,scenario 3 policy 2
15016,17209176.602072403,134691923.84642506,1913400000.0,1162.589539831357,0.0010930901026527,scenario 3 policy 2
15017,6868646.702136086,134691923.84642506,1913400000.0,413.9458649024346,0.0004592449407266,scenario 3 policy 2
15018,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15019,15544926.675350014,134691923.84642506,1913400000.0,670.3707918280161,0.0043091572174738,scenario 3 policy 2
15020,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15021,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15022,15099898.840912972,134691923.84642506,1913400000.0,724.8965674994839,0.0024109274623271,scenario 3 policy 2
15023,101443191.18886076,134691923.84642506,1913400000.0,3398.083926446566,0.0200227623144715,scenario 3 policy 2
15024,6045008.412366644,134691923.84642506,1913400000.0,414.34005296609627,0.0004599927153091,scenario 3 policy 2
15025,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15026,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15027,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15028,3982840.9507988384,134691923.84642506,1913400000.0,223.84934466374597,0.0002652719634167,scenario 3 policy 2
15029,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15030,10004354.454753306,134691923.84642506,1913400000.0,597.2365677335822,0.000645766834916,scenario 3 policy 2
15031,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15032,1595600.9718762254,134691923.84642506,1913400000.0,90.0659091266113,0.000105710170933,scenario 3 policy 2
15033,115971075.83671972,134691923.84642506,1913400000.0,5378.428706564951,0.0315341424741002,scenario 3 policy 2
15034,1949284.5942652863,134691923.84642506,1913400000.0,107.45573902558186,0.0003553370918638,scenario 3 policy 2
15035,2698409.345324714,134691923.84642506,1913400000.0,133.17846309296505,0.0001495898724276,scenario 3 policy 2
15036,14088928.04170661,134691923.84642506,1913400000.0,827.0404659189965,0.000848478221193,scenario 3 policy 2
15037,3604628.544980042,134691923.84642506,1913400000.0,207.1797417032448,0.0002306199370573,scenario 3 policy 2
15038,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15039,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15040,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15041,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15042,48179935.25761365,134691923.84642506,1913400000.0,2205.478706110307,0.0132273821447514,scenario 3 policy 2
15043,6835436.114741493,134691923.84642506,1913400000.0,313.8241232249918,0.0020757745622636,scenario 3 policy 2
15044,45339447.09168588,134691923.84642506,1913400000.0,2787.2601459454927,0.0065277462338572,scenario 3 policy 2
15045,6773161.542757651,134691923.84642506,1913400000.0,397.94108871868457,0.0006670608842019,scenario 3 policy 2
15046,1934994.2717247168,134691923.84642506,1913400000.0,132.12266229300008,0.0001475048741332,scenario 3 policy 2
15047,17851998.2368962,134691923.84642506,1913400000.0,672.9641740846437,0.0044110110171154,scenario 3 policy 2
15048,243514893.55276263,134691923.84642506,1913400000.0,13417.847627283243,0.0366274875012729,scenario 3 policy 2
15049,84468.83034492435,134691923.84642506,1913400000.0,4.560836705413011,5.304308451779001e-06,scenario 3 policy 2
15050,26122435.057766818,134691923.84642506,1913400000.0,1625.2867717719828,0.0014897449212213,scenario 3 policy 2
15051,9794780.729772436,134691923.84642506,1913400000.0,538.8310963334194,0.0005568610442111,scenario 3 policy 2
15052,14371854.287887933,134691923.84642506,1913400000.0,695.8277998154182,0.0022010673225419,scenario 3 policy 2
15053,6739440.716544377,134691923.84642506,1913400000.0,278.85869534031644,0.0008956196979267,scenario 3 policy 2
15054,34751622.08225943,134691923.84642506,1913400000.0,1918.18192269652,0.0079686763313649,scenario 3 policy 2
15055,17578346.76254394,134691923.84642506,1913400000.0,676.6758443692368,0.0045567850234488,scenario 3 policy 2
15056,70691072.71531656,134691923.84642506,1913400000.0,3415.9133649789574,0.0207230046545119,scenario 3 policy 2
15057,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15058,4431185.882588993,134691923.84642506,1913400000.0,164.56374216890526,0.001136550386977,scenario 3 policy 2
15059,31744215.03230245,134691923.84642506,1913400000.0,1997.7888494542688,0.001870636245738,scenario 3 policy 2
15060,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15061,18085443.41679469,134691923.84642506,1913400000.0,1011.0122737371532,0.0031555996962365,scenario 3 policy 2
15062,74216.03258067204,134691923.84642506,1913400000.0,4.633547427056744,5.694001825523151e-06,scenario 3 policy 2
15063,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15064,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15065,1048448.0099363724,134691923.84642506,1913400000.0,83.11488736250269,9.223067103012584e-05,scenario 3 policy 2
15066,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15067,27301384.83986176,134691923.84642506,1913400000.0,1498.3908037906062,0.0013915786104367,scenario 3 policy 2
15068,110216017.7859163,134691923.84642506,1913400000.0,4656.953337006027,0.0219695624972289,scenario 3 policy 2
15069,4900385.474809912,134691923.84642506,1913400000.0,300.9912688390838,0.0003360733150128,scenario 3 policy 2
15070,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15071,2236555450.128177,134691923.84642506,1913400000.0,80250.63200576085,0.4642580602740882,scenario 3 policy 2
15072,27137095.201664805,134691923.84642506,1913400000.0,1026.1919592932577,0.0032723645918762,scenario 3 policy 2
15073,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15074,12433343.5912024,134691923.84642506,1913400000.0,435.7034923092,0.0030616943007233,scenario 3 policy 2
15075,2484115.122568329,134691923.84642506,1913400000.0,107.17035027705164,0.0003527514521828,scenario 3 policy 2
15076,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15077,15567532.013155006,134691923.84642506,1913400000.0,1203.7649154769108,0.0011516799756543,scenario 3 policy 2
15078,21375172.883164488,134691923.84642506,1913400000.0,1079.3725541582735,0.0070386090905108,scenario 3 policy 2
15079,26623957.35024121,134691923.84642506,1913400000.0,2037.386622531515,0.0018306819954521,scenario 3 policy 2
15080,1417942.117912941,134691923.84642506,1913400000.0,78.1342666409769,8.515585199101778e-05,scenario 3 policy 2
15081,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15082,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15083,6312047.401256804,134691923.84642506,1913400000.0,361.6407195229764,0.0004052688720685,scenario 3 policy 2
15084,1973272.9438829864,134691923.84642506,1913400000.0,140.58552450984809,0.000165161158034,scenario 3 policy 2
15085,145535225.73656434,134691923.84642506,1913400000.0,7599.496094356198,0.0071321963956261,scenario 3 policy 2
15086,3888327.608622826,134691923.84642506,1913400000.0,315.9487068004814,0.0004747998421916,scenario 3 policy 2
15087,12355289.721796362,134691923.84642506,1913400000.0,690.2727496371999,0.0013731270982601,scenario 3 policy 2
15088,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15089,2014699.5060869,134691923.84642506,1913400000.0,142.3284898362519,0.0001708682214184,scenario 3 policy 2
15090,9462314.272837888,134691923.84642506,1913400000.0,584.0509312383351,0.0006499462760942,scenario 3 policy 2
15091,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15092,39143746.10619954,134691923.84642506,1913400000.0,1648.4747390581942,0.007618525039361,scenario 3 policy 2
15093,59339299.95104842,134691923.84642506,1913400000.0,3498.588930420885,0.0026482031002082,scenario 3 policy 2
15094,2039320.7048458129,134691923.84642506,1913400000.0,137.685080522328,0.0001587043436875,scenario 3 policy 2
15095,61233763.386794746,134691923.84642506,1913400000.0,3082.3344986754864,0.0090625284344298,scenario 3 policy 2
15096,1372861.7974056792,134691923.84642506,1913400000.0,91.65709421126212,0.0001100014361267,scenario 3 policy 2
15097,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15098,33646912.598412365,134691923.84642506,1913400000.0,2143.1068002788625,0.0019057321858606,scenario 3 policy 2
15099,615216.6740217275,134691923.84642506,1913400000.0,35.643051259404245,4.6388926011085e-05,scenario 3 policy 2
15100,4198795.274955721,134691923.84642506,1913400000.0,336.1621321596501,0.00052199840081,scenario 3 policy 2
15101,646618.6931323529,134691923.84642506,1913400000.0,21.78664742343448,0.0001508160062036,scenario 3 policy 2
15102,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15103,58727979.85444127,134691923.84642506,1913400000.0,2713.523826030438,0.013854198504646,scenario 3 policy 2
15104,1359928.952831603,134691923.84642506,1913400000.0,89.66397846243069,0.0001047503090725,scenario 3 policy 2
15105,6403201.7356482055,134691923.84642506,1913400000.0,389.4531657697956,0.0004193669167177,scenario 3 policy 2
15106,38339926.81255118,134691923.84642506,1913400000.0,2158.5991667575754,0.0065921776988798,scenario 3 policy 2
15107,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15108,70967582.85427651,134691923.84642506,1913400000.0,3369.4309283500747,0.0101671013064158,scenario 3 policy 2
15109,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15110,9445862.326589638,134691923.84642506,1913400000.0,576.1829788097118,0.0006128311955077,scenario 3 policy 2
15111,1648084.9150521408,134691923.84642506,1913400000.0,91.94560765855798,0.000111222887527,scenario 3 policy 2
15112,517147.431955399,134691923.84642506,1913400000.0,34.616186002958315,4.088543798182605e-05,scenario 3 policy 2
15113,28328007.93503414,134691923.84642506,1913400000.0,1909.7932682624216,0.0018076899630784,scenario 3 policy 2
15114,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15115,529531.1083199709,134691923.84642506,1913400000.0,34.960099377576455,4.272864294803926e-05,scenario 3 policy 2
15116,9616734.451327251,134691923.84642506,1913400000.0,561.2698966472344,0.0005899474895478,scenario 3 policy 2
15117,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15118,10630259.179249251,134691923.84642506,1913400000.0,498.2960823191712,0.0011709172123519,scenario 3 policy 2
15119,16513039.153579157,134691923.84642506,1913400000.0,1240.4417476857388,0.0012066631032633,scenario 3 policy 2
15120,57044086.4505754,134691923.84642506,1913400000.0,3995.265409620886,0.0054851641737114,scenario 3 policy 2
15121,94385158.85893938,134691923.84642506,1913400000.0,3409.4581270896742,0.0204694783936093,scenario 3 policy 2
15122,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15123,5392449.517740572,134691923.84642506,1913400000.0,280.9034591302707,0.000914145384103,scenario 3 policy 2
15124,10720212.009723209,134691923.84642506,1913400000.0,572.5710581000758,0.0012340133672147,scenario 3 policy 2
15125,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15126,9272113.90795975,134691923.84642506,1913400000.0,603.4042909222178,0.0006563541256018,scenario 3 policy 2
15127,22828453.830130525,134691923.84642506,1913400000.0,1540.5839000656274,0.0014537911584135,scenario 3 policy 2
15128,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15129,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15130,15423619.367325412,134691923.84642506,1913400000.0,1167.6775669732538,0.0011003174892191,scenario 3 policy 2
15131,25963428.229334302,134691923.84642506,1913400000.0,1077.5960169970822,0.0069688364761538,scenario 3 policy 2
15132,4235527.231277425,134691923.84642506,1913400000.0,219.19187585050992,0.0002535270418057,scenario 3 policy 2
15133,10516933.2530829,134691923.84642506,1913400000.0,607.0062137188738,0.0006625811403641,scenario 3 policy 2
15134,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15135,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15136,611964.7696389782,134691923.84642506,1913400000.0,34.55559008044708,4.056067391753515e-05,scenario 3 policy 2
15137,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15138,2198756.68424574,134691923.84642506,1913400000.0,139.9917579578241,0.0001635999714849,scenario 3 policy 2
15139,4451624.672924287,134691923.84642506,1913400000.0,289.5396118099955,0.0003169089906738,scenario 3 policy 2
15140,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15141,4376917.279478937,134691923.84642506,1913400000.0,299.81254529724754,0.0003341079198569,scenario 3 policy 2
15142,75366.58219136072,134691923.84642506,1913400000.0,4.565335922564802,5.328422022260118e-06,scenario 3 policy 2
15143,2159295.85119984,134691923.84642506,1913400000.0,138.0682879981016,0.0001594705661803,scenario 3 policy 2
15144,9370717.060719304,134691923.84642506,1913400000.0,436.779045476949,0.0014016316221327,scenario 3 policy 2
15145,573924.9348794484,134691923.84642506,1913400000.0,35.090962406660495,4.343000382232701e-05,scenario 3 policy 2
15146,4180605.556868558,134691923.84642506,1913400000.0,223.85545386091192,0.0002652877268486,scenario 3 policy 2
15147,21068537.85567705,134691923.84642506,1913400000.0,1020.556617341531,0.0032213080458797,scenario 3 policy 2
15148,1194213.629465995,134691923.84642506,1913400000.0,86.49940383037179,9.72170858018659e-05,scenario 3 policy 2
15149,5683959.574735232,134691923.84642506,1913400000.0,254.7319679103694,0.0012611047574051,scenario 3 policy 2
15150,5570746.4288814375,134691923.84642506,1913400000.0,405.662212174988,0.0004452868870378,scenario 3 policy 2
15151,3691135.833640765,134691923.84642506,1913400000.0,211.31026703495607,0.0002380297119,scenario 3 policy 2
15152,88159915.91663277,134691923.84642506,1913400000.0,5587.114696702171,0.0158791866630256,scenario 3 policy 2
15153,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15154,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15155,2048489.369169701,134691923.84642506,1913400000.0,136.1290029478057,0.0001555446430163,scenario 3 policy 2
15156,4156633.446356528,134691923.84642506,1913400000.0,205.8989727558265,0.0002283497554207,scenario 3 policy 2
15157,211191231.0979373,134691923.84642506,1913400000.0,9096.551327040626,0.0535459254325462,scenario 3 policy 2
15158,5489928.113153497,134691923.84642506,1913400000.0,400.4985392881341,0.0004370170903128,scenario 3 policy 2
15159,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15160,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15161,42668918.128344215,134691923.84642506,1913400000.0,2098.76098567414,0.0029137872940988,scenario 3 policy 2
15162,557843.1884954245,134691923.84642506,1913400000.0,35.8059508397093,4.726198689668074e-05,scenario 3 policy 2
15163,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15164,18090609.33459371,134691923.84642506,1913400000.0,709.8567167530189,0.0045814919788491,scenario 3 policy 2
15165,629706.6180723703,134691923.84642506,1913400000.0,34.97020988155391,4.278283023041197e-05,scenario 3 policy 2
15166,80693763.49884295,134691923.84642506,1913400000.0,3415.854049528667,0.0207206750696718,scenario 3 policy 2
15167,486671.4104048534,134691923.84642506,1913400000.0,33.169566406564634,3.732426380856837e-05,scenario 3 policy 2
15168,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15169,2600096.2593827937,134691923.84642506,1913400000.0,217.57334341205276,0.000249702060087,scenario 3 policy 2
15170,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15171,4045336.61930288,134691923.84642506,1913400000.0,294.24002421642354,0.0003247400007103,scenario 3 policy 2
15172,2369736.9167695185,134691923.84642506,1913400000.0,129.8015177275257,0.00051661654804,scenario 3 policy 2
15173,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15174,49960182.33460628,134691923.84642506,1913400000.0,3706.2612874495626,0.0029505789333331,scenario 3 policy 2
15175,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15176,2876978.3140395246,134691923.84642506,1913400000.0,107.7533820832475,0.0003580337563421,scenario 3 policy 2
15177,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15178,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15179,2523743.0831577657,134691923.84642506,1913400000.0,212.3355871665016,0.0002398774146044,scenario 3 policy 2
15180,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15181,1673219.5440477238,134691923.84642506,1913400000.0,125.06136930810264,0.000137166962334,scenario 3 policy 2
15182,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15183,570093.7253462748,134691923.84642506,1913400000.0,34.99192042543397,4.28991879682968e-05,scenario 3 policy 2
15184,24465550.571829908,134691923.84642506,1913400000.0,1017.4184795191676,0.0031995852513167,scenario 3 policy 2
15185,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15186,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15187,7495269.523375979,134691923.84642506,1913400000.0,281.7503875377776,0.0009218186077626,scenario 3 policy 2
15188,82133773.31188746,134691923.84642506,1913400000.0,3857.731050473432,0.0207602786300411,scenario 3 policy 2
15189,1772425.1168346258,134691923.84642506,1913400000.0,128.94154897027403,0.0001426786385856,scenario 3 policy 2
15190,17731395.026983436,134691923.84642506,1913400000.0,674.653302263276,0.0044773506871103,scenario 3 policy 2
15191,70668686.67176677,134691923.84642506,1913400000.0,3806.352086599092,0.0149187688249708,scenario 3 policy 2
15192,1656349.9218116682,134691923.84642506,1913400000.0,131.20903604127187,0.0001459717939384,scenario 3 policy 2
15193,11381351.63106481,134691923.84642506,1913400000.0,841.854198799231,0.0008707024456095,scenario 3 policy 2
15194,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15195,7972644.960011547,134691923.84642506,1913400000.0,440.869316070713,0.0014386897262368,scenario 3 policy 2
15196,7354581.973069049,134691923.84642506,1913400000.0,420.9617702281328,0.0004726257658039,scenario 3 policy 2
15197,2119770.3147757123,134691923.84642506,1913400000.0,139.81006826862125,0.0001631309144003,scenario 3 policy 2
15198,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15199,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15200,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15201,3767348.7781667737,134691923.84642506,1913400000.0,206.4422941253377,0.0002293119320683,scenario 3 policy 2
15202,4027471.1425266527,134691923.84642506,1913400000.0,163.5508346955208,0.0010967689492095,scenario 3 policy 2
15203,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15204,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15205,0.0,134691923.84642506,1913400000.0,0.0,0.0,scenario 3 policy 2
15206,9603564.51486938,134691923.84642506,1913400000.0,576.0809192348667,0.0006126740832076,scenario 3 policy 2
15207,45417588.11672829,134691923.84642506,1913400000.0,2649.6068928911754,0.0021143149769149,scenario 3 policy 2
15208,59383111.643748775,134691923.84642506,1913400000.0,4444.381662175192,0.0033229922485229,scenario 3 policy 2
